,Q26,Q27,Q28,Q30A1,Q30A4,Q30A5,Q31A1,Q32A1,Q32A3,Q32A4,Q32A5,Q32A6,Q33A1,Q33A3,Q33A4,Q33A7,Q33A8
4106,-0.7781937168921504,5.5,3.0,4.5,3.0,1.5,2.0,4.5,3.0,3.0,1.5,4.5,4.5,4.5,1.5,1.5,4.5
4107,-0.7781937168921504,3.5,3.0,4.5,1.5,3.0,2.0,4.5,1.5,1.5,1.5,3.0,4.5,0.0,1.5,4.5,4.5
4108,0.4850026896104595,3.5,3.0,4.5,1.5,1.5,1.0,1.5,1.5,1.5,3.0,4.5,1.5,0.0,0.0,1.5,4.5
4109,0.4850026896104595,3.5,3.0,4.5,1.5,1.5,1.0,1.5,3.0,1.5,3.0,3.0,1.5,0.0,4.5,1.5,4.5
4110,0.4850026896104595,1.5,1.5,4.5,4.5,1.5,2.0,4.5,1.5,3.0,1.5,4.5,1.5,1.5,0.0,0.0,1.5
4111,0.4850026896104595,5.5,3.0,4.5,1.5,3.0,2.0,4.5,3.0,1.5,1.5,4.5,0.0,1.5,1.5,4.5,1.5
4112,0.4850026896104595,3.5,3.0,4.5,3.0,3.0,2.0,1.5,3.0,4.5,4.5,4.5,0.0,0.0,0.0,4.5,4.5
4113,0.4850026896104595,3.5,3.0,4.5,1.5,3.0,1.0,4.5,1.5,1.5,3.0,1.5,4.5,0.0,4.5,0.0,1.5
4114,0.4850026896104595,3.5,3.0,4.5,1.5,3.0,2.0,4.5,3.0,1.5,4.5,4.5,4.5,0.0,0.0,0.0,1.5
4115,0.4850026896104595,3.5,3.0,4.5,3.0,3.0,1.0,1.5,3.0,4.5,3.0,3.0,0.0,0.0,0.0,0.0,4.5
4116,-0.7781937168921504,3.5,3.0,4.5,4.5,4.5,3.0,4.5,3.0,1.5,4.5,4.5,4.5,0.0,0.0,4.5,1.5
4117,0.4850026896104595,3.5,3.0,4.5,3.0,4.5,2.0,1.5,3.0,4.5,4.5,4.5,0.0,0.0,0.0,0.0,4.5
4118,-0.7781937168921504,5.5,3.0,4.5,1.5,3.0,1.0,4.5,4.5,1.5,4.5,4.5,4.5,1.5,0.0,4.5,1.5
4119,0.4850026896104595,3.5,1.5,4.5,1.5,3.0,1.0,3.0,1.5,3.0,1.5,4.5,1.5,0.0,4.5,4.5,4.5
4120,0.4850026896104595,5.5,1.5,4.5,3.0,3.0,2.0,1.5,3.0,4.5,3.0,4.5,0.0,0.0,0.0,4.5,0.0
4121,0.4850026896104595,5.5,4.5,4.5,1.5,3.0,3.0,4.5,3.0,1.5,4.5,4.5,4.5,0.0,0.0,1.5,1.5
4122,0.4850026896104595,5.5,1.5,4.5,3.0,4.5,2.0,1.5,3.0,4.5,3.0,4.5,0.0,0.0,0.0,4.5,4.5
4123,0.4850026896104595,5.5,1.5,4.5,1.5,3.0,1.0,4.5,1.5,3.0,1.5,4.5,0.0,1.5,4.5,0.0,1.5
4124,0.4850026896104595,3.5,4.5,4.5,1.5,3.0,1.0,3.0,1.5,3.0,1.5,4.5,0.0,0.0,0.0,4.5,4.5
4125,0.4850026896104595,5.5,3.0,4.5,3.0,4.5,2.0,1.5,3.0,4.5,3.0,4.5,0.0,0.0,0.0,0.0,4.5
4126,-0.7781937168921504,5.5,3.0,4.5,1.5,1.5,2.0,3.0,1.5,3.0,1.5,4.5,4.5,1.5,1.5,0.0,0.0
4127,-0.7781937168921504,5.5,4.5,4.5,1.5,1.5,2.0,1.5,3.0,1.5,3.0,4.5,1.5,4.5,4.5,1.5,4.5
4128,-0.7781937168921504,5.5,3.0,4.5,3.0,1.5,1.0,3.0,3.0,1.5,1.5,3.0,0.0,4.5,4.5,1.5,0.0
4129,0.4850026896104595,3.5,3.0,4.5,3.0,3.0,3.0,3.0,4.5,4.5,4.5,4.5,1.5,1.5,1.5,1.5,1.5
4130,-0.7781937168921504,5.5,3.0,4.5,4.5,4.5,1.0,1.5,1.5,1.5,4.5,1.5,0.0,4.5,4.5,1.5,4.5
4131,0.4850026896104595,3.5,4.5,4.5,1.5,1.5,2.0,4.5,1.5,3.0,1.5,4.5,4.5,0.0,0.0,1.5,4.5
4132,0.4850026896104595,3.5,3.0,4.5,3.0,1.5,2.0,4.5,1.5,3.0,1.5,4.5,1.5,1.5,4.5,1.5,0.0
4133,-0.7781937168921504,5.5,3.0,4.5,1.5,1.5,2.0,1.5,1.5,3.0,1.5,1.5,0.0,0.0,1.5,0.0,4.5
4134,0.4850026896104595,3.5,3.0,4.5,1.5,1.5,1.0,1.5,3.0,1.5,3.0,3.0,1.5,0.0,4.5,1.5,0.0
4135,0.4850026896104595,5.5,3.0,4.5,4.5,1.5,2.0,4.5,4.5,1.5,1.5,3.0,4.5,0.0,1.5,1.5,0.0
4136,-0.7781937168921504,5.5,4.5,4.5,1.5,1.5,1.0,1.5,1.5,1.5,3.0,1.5,1.5,1.5,1.5,1.5,0.0
4137,0.4850026896104595,5.5,1.5,4.5,3.0,4.5,1.0,4.5,1.5,1.5,1.5,4.5,0.0,1.5,4.5,4.5,4.5
4138,-0.7781937168921504,5.5,3.0,1.5,3.0,3.0,2.0,1.5,1.5,3.0,1.5,3.0,1.5,4.5,0.0,1.5,1.5
4139,0.4850026896104595,5.5,1.5,4.5,3.0,4.5,2.0,4.5,4.5,1.5,1.5,3.0,4.5,0.0,4.5,0.0,1.5
4140,0.4850026896104595,3.5,4.5,4.5,3.0,3.0,1.0,3.0,1.5,3.0,1.5,3.0,4.5,0.0,4.5,4.5,0.0
4141,-0.7781937168921504,3.5,1.5,4.5,1.5,1.5,1.0,3.0,1.5,3.0,1.5,4.5,4.5,1.5,0.0,1.5,0.0
4142,0.4850026896104595,3.5,1.5,4.5,3.0,3.0,2.0,1.5,3.0,4.5,3.0,3.0,0.0,0.0,0.0,0.0,4.5
4143,0.4850026896104595,5.5,4.5,4.5,3.0,3.0,1.0,1.5,3.0,4.5,3.0,4.5,0.0,0.0,0.0,0.0,4.5
4144,0.4850026896104595,3.5,1.5,4.5,3.0,3.0,3.0,4.5,1.5,1.5,3.0,1.5,4.5,0.0,0.0,1.5,4.5
4145,0.4850026896104595,3.5,1.5,4.5,1.5,1.5,2.0,3.0,4.5,3.0,4.5,1.5,4.5,1.5,0.0,4.5,4.5
4146,0.4850026896104595,5.5,3.0,4.5,3.0,4.5,2.0,1.5,4.5,4.5,3.0,4.5,0.0,0.0,0.0,0.0,4.5
4147,-0.7781937168921504,3.5,4.5,4.5,1.5,3.0,2.0,4.5,4.5,4.5,4.5,3.0,4.5,0.0,4.5,0.0,4.5
4148,0.4850026896104595,3.5,3.0,4.5,3.0,4.5,2.0,1.5,3.0,4.5,3.0,3.0,0.0,0.0,0.0,4.5,4.5
4149,0.4850026896104595,3.5,3.0,4.5,4.5,3.0,2.0,4.5,1.5,1.5,3.0,1.5,1.5,0.0,1.5,1.5,0.0
4150,0.4850026896104595,5.5,4.5,4.5,3.0,4.5,2.0,1.5,3.0,4.5,4.5,3.0,0.0,0.0,0.0,0.0,4.5
4151,0.4850026896104595,3.5,4.5,4.5,3.0,3.0,1.0,1.5,3.0,1.5,1.5,4.5,4.5,4.5,1.5,0.0,0.0
4152,1.7481990961130693,5.5,1.5,4.5,1.5,1.5,1.0,1.5,3.0,1.5,3.0,3.0,1.5,4.5,1.5,1.5,0.0
4153,0.4850026896104595,3.5,4.5,4.5,3.0,4.5,2.0,1.5,4.5,1.5,1.5,4.5,0.0,4.5,1.5,1.5,0.0
4154,-0.7781937168921504,1.5,4.5,4.5,4.5,1.5,3.0,4.5,3.0,1.5,4.5,4.5,4.5,0.0,0.0,1.5,0.0
4155,-0.7781937168921504,3.5,4.5,4.5,1.5,1.5,1.0,1.5,3.0,1.5,1.5,4.5,4.5,4.5,1.5,0.0,0.0
4156,-0.7781937168921504,1.5,4.5,4.5,4.5,1.5,3.0,1.5,3.0,1.5,4.5,4.5,4.5,0.0,0.0,1.5,0.0
4157,0.4850026896104595,3.5,4.5,4.5,1.5,1.5,1.0,3.0,3.0,3.0,3.0,3.0,4.5,4.5,1.5,4.5,4.5
4158,0.4850026896104595,3.5,4.5,4.5,4.5,4.5,2.0,3.0,3.0,1.5,1.5,4.5,0.0,4.5,0.0,4.5,0.0
4159,0.4850026896104595,3.5,1.5,4.5,1.5,4.5,1.0,1.5,1.5,4.5,3.0,4.5,1.5,0.0,0.0,4.5,4.5
4160,1.7481990961130693,5.5,1.5,4.5,1.5,3.0,2.0,1.5,3.0,1.5,1.5,3.0,0.0,1.5,0.0,1.5,1.5
4161,0.4850026896104595,3.5,3.0,4.5,3.0,4.5,3.0,3.0,1.5,3.0,3.0,3.0,4.5,1.5,0.0,1.5,1.5
4162,-0.7781937168921504,3.5,3.0,4.5,1.5,4.5,2.0,4.5,3.0,1.5,4.5,4.5,4.5,0.0,0.0,1.5,4.5
4163,-0.7781937168921504,3.5,3.0,4.5,1.5,1.5,1.0,4.5,1.5,1.5,3.0,1.5,4.5,0.0,4.5,4.5,4.5
4164,-0.7781937168921504,3.5,3.0,4.5,1.5,3.0,1.0,1.5,1.5,1.5,3.0,1.5,4.5,4.5,1.5,0.0,4.5
4165,0.4850026896104595,1.5,4.5,4.5,3.0,4.5,2.0,4.5,1.5,1.5,1.5,3.0,4.5,0.0,0.0,1.5,0.0
4166,1.7481990961130693,3.5,3.0,4.5,3.0,1.5,1.0,1.5,3.0,1.5,1.5,1.5,0.0,0.0,1.5,1.5,1.5
4167,0.4850026896104595,3.5,3.0,4.5,1.5,1.5,1.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,1.5
4168,0.4850026896104595,3.5,1.5,4.5,4.5,4.5,1.0,4.5,3.0,1.5,1.5,4.5,4.5,0.0,4.5,1.5,4.5
4169,0.4850026896104595,5.5,3.0,4.5,1.5,1.5,1.0,4.5,3.0,1.5,4.5,4.5,4.5,0.0,4.5,0.0,1.5
4170,0.4850026896104595,3.5,4.5,4.5,3.0,4.5,3.0,1.5,1.5,1.5,1.5,3.0,4.5,0.0,0.0,0.0,0.0
4171,0.4850026896104595,3.5,3.0,4.5,1.5,1.5,2.0,3.0,1.5,1.5,1.5,1.5,4.5,0.0,1.5,0.0,4.5
4172,0.4850026896104595,3.5,3.0,4.5,3.0,3.0,2.0,4.5,3.0,1.5,1.5,1.5,4.5,0.0,1.5,1.5,0.0
4173,-0.7781937168921504,3.5,3.0,4.5,1.5,1.5,1.0,1.5,3.0,1.5,3.0,4.5,4.5,4.5,4.5,0.0,1.5
4174,1.7481990961130693,3.5,3.0,4.5,3.0,3.0,1.0,1.5,1.5,1.5,1.5,1.5,0.0,0.0,1.5,0.0,0.0
4175,-0.7781937168921504,3.5,3.0,4.5,3.0,3.0,1.0,1.5,3.0,4.5,3.0,3.0,1.5,0.0,4.5,0.0,1.5
4176,0.4850026896104595,5.5,4.5,4.5,1.5,4.5,1.0,1.5,3.0,3.0,1.5,1.5,4.5,1.5,0.0,4.5,1.5
4177,-0.7781937168921504,3.5,1.5,4.5,3.0,4.5,1.0,3.0,3.0,1.5,1.5,4.5,0.0,4.5,0.0,0.0,4.5
4178,0.4850026896104595,3.5,3.0,4.5,1.5,1.5,2.0,3.0,3.0,3.0,3.0,3.0,1.5,1.5,1.5,0.0,1.5
4179,0.4850026896104595,5.5,1.5,4.5,1.5,1.5,1.0,1.5,1.5,1.5,3.0,3.0,1.5,1.5,1.5,0.0,1.5
4180,3.0113955026156796,3.5,1.5,4.5,3.0,1.5,1.0,1.5,3.0,1.5,1.5,1.5,1.5,0.0,1.5,0.0,1.5
4181,3.0113955026156796,1.5,4.5,4.5,1.5,1.5,1.0,1.5,3.0,1.5,1.5,3.0,4.5,0.0,1.5,0.0,0.0
4182,1.7481990961130693,3.5,3.0,4.5,1.5,1.5,1.0,1.5,3.0,3.0,1.5,4.5,1.5,1.5,1.5,0.0,0.0
4183,-0.7781937168921504,3.5,1.5,4.5,3.0,3.0,1.0,3.0,1.5,1.5,1.5,3.0,1.5,0.0,1.5,0.0,1.5
4184,0.4850026896104595,3.5,3.0,4.5,4.5,1.5,1.0,4.5,1.5,1.5,1.5,3.0,4.5,4.5,4.5,4.5,4.5
4185,0.4850026896104595,3.5,3.0,4.5,1.5,3.0,1.0,3.0,1.5,1.5,1.5,1.5,4.5,0.0,1.5,1.5,4.5
4186,3.0113955026156796,1.5,4.5,4.5,1.5,1.5,1.0,3.0,3.0,4.5,3.0,3.0,4.5,1.5,1.5,1.5,1.5
4187,1.7481990961130693,3.5,4.5,4.5,1.5,1.5,2.0,3.0,3.0,1.5,1.5,3.0,4.5,0.0,0.0,1.5,1.5
4188,0.4850026896104595,3.5,4.5,4.5,1.5,3.0,1.0,3.0,3.0,1.5,1.5,4.5,4.5,4.5,1.5,1.5,0.0
4189,0.4850026896104595,3.5,4.5,4.5,1.5,3.0,1.0,3.0,4.5,1.5,1.5,4.5,4.5,0.0,1.5,0.0,0.0
4190,3.0113955026156796,3.5,3.0,4.5,1.5,3.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,0.0,1.5,1.5,1.5
4191,0.4850026896104595,3.5,3.0,4.5,3.0,4.5,1.0,4.5,3.0,1.5,4.5,4.5,4.5,1.5,0.0,4.5,1.5
4192,0.4850026896104595,3.5,3.0,4.5,4.5,1.5,1.0,4.5,1.5,1.5,1.5,3.0,4.5,4.5,4.5,4.5,4.5
4193,-0.7781937168921504,3.5,1.5,4.5,1.5,3.0,1.0,1.5,1.5,1.5,1.5,3.0,4.5,0.0,1.5,1.5,0.0
4194,0.4850026896104595,3.5,4.5,4.5,3.0,4.5,2.0,3.0,3.0,1.5,1.5,4.5,4.5,4.5,0.0,0.0,0.0
4195,0.4850026896104595,1.5,4.5,4.5,3.0,3.0,1.0,1.5,1.5,1.5,1.5,4.5,4.5,0.0,1.5,0.0,0.0
4196,0.4850026896104595,5.5,1.5,4.5,1.5,4.5,1.0,1.5,1.5,4.5,1.5,1.5,0.0,4.5,1.5,0.0,4.5
4197,0.4850026896104595,3.5,3.0,4.5,3.0,4.5,1.0,3.0,4.5,1.5,1.5,4.5,0.0,4.5,1.5,0.0,0.0
4198,0.4850026896104595,3.5,1.5,4.5,1.5,3.0,1.0,4.5,1.5,3.0,3.0,1.5,4.5,0.0,0.0,0.0,4.5
4199,3.0113955026156796,3.5,4.5,4.5,1.5,3.0,2.0,1.5,1.5,3.0,1.5,3.0,0.0,4.5,0.0,1.5,1.5
4200,0.4850026896104595,3.5,4.5,4.5,1.5,3.0,2.0,3.0,4.5,1.5,1.5,4.5,4.5,1.5,1.5,1.5,1.5
4201,0.4850026896104595,5.5,3.0,4.5,1.5,1.5,1.0,3.0,3.0,1.5,1.5,3.0,1.5,1.5,1.5,1.5,1.5
4202,3.0113955026156796,5.5,1.5,4.5,1.5,3.0,1.0,1.5,1.5,1.5,1.5,1.5,4.5,4.5,0.0,1.5,0.0
4203,-0.7781937168921504,5.5,1.5,4.5,1.5,1.5,2.0,1.5,1.5,1.5,3.0,3.0,1.5,4.5,1.5,1.5,1.5
4204,0.4850026896104595,5.5,1.5,4.5,1.5,1.5,1.0,3.0,3.0,1.5,1.5,3.0,1.5,1.5,1.5,1.5,1.5
4205,0.4850026896104595,5.5,3.0,4.5,1.5,3.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
4206,3.0113955026156796,5.5,1.5,4.5,1.5,3.0,1.0,1.5,1.5,3.0,1.5,1.5,4.5,0.0,0.0,0.0,1.5
4207,-0.7781937168921504,3.5,3.0,4.5,1.5,1.5,2.0,1.5,1.5,1.5,1.5,1.5,0.0,1.5,1.5,1.5,1.5
4208,1.7481990961130693,5.5,1.5,4.5,1.5,3.0,1.0,4.5,1.5,1.5,1.5,3.0,4.5,4.5,1.5,4.5,4.5
4209,1.7481990961130693,3.5,1.5,4.5,1.5,3.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,4.5,1.5,1.5,4.5
4210,0.4850026896104595,1.5,4.5,4.5,3.0,4.5,1.0,1.5,3.0,1.5,1.5,4.5,4.5,4.5,0.0,4.5,4.5
4211,0.4850026896104595,3.5,4.5,4.5,4.5,4.5,1.0,4.5,3.0,1.5,1.5,3.0,4.5,1.5,0.0,4.5,4.5
4212,0.4850026896104595,5.5,3.0,4.5,3.0,4.5,1.0,1.5,1.5,1.5,1.5,1.5,4.5,0.0,1.5,4.5,1.5
4213,0.4850026896104595,3.5,1.5,4.5,1.5,3.0,2.0,4.5,3.0,1.5,4.5,4.5,4.5,0.0,0.0,0.0,4.5
4214,-0.7781937168921504,3.5,3.0,4.5,3.0,3.0,1.0,3.0,3.0,1.5,1.5,4.5,4.5,4.5,1.5,1.5,0.0
4215,1.7481990961130693,3.5,3.0,4.5,3.0,4.5,2.0,1.5,1.5,3.0,3.0,1.5,0.0,1.5,1.5,1.5,4.5
4216,0.4850026896104595,3.5,4.5,4.5,4.5,4.5,2.0,4.5,3.0,1.5,1.5,3.0,4.5,1.5,0.0,4.5,4.5
4217,-0.7781937168921504,5.5,4.5,4.5,1.5,1.5,1.0,1.5,1.5,1.5,1.5,1.5,0.0,1.5,1.5,1.5,1.5
4218,-0.7781937168921504,3.5,1.5,4.5,1.5,1.5,1.0,1.5,1.5,1.5,1.5,3.0,4.5,4.5,1.5,1.5,0.0
4219,1.7481990961130693,3.5,3.0,4.5,1.5,1.5,1.0,1.5,1.5,1.5,1.5,1.5,0.0,1.5,1.5,1.5,1.5
4220,0.4850026896104595,3.5,4.5,4.5,1.5,1.5,2.0,1.5,3.0,1.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0
4221,-0.7781937168921504,5.5,3.0,4.5,1.5,1.5,2.0,1.5,1.5,1.5,3.0,3.0,1.5,1.5,1.5,1.5,1.5
4222,1.7481990961130693,3.5,1.5,4.5,1.5,4.5,1.0,1.5,1.5,1.5,1.5,1.5,4.5,1.5,1.5,1.5,1.5
4223,-0.7781937168921504,1.5,4.5,4.5,3.0,3.0,2.0,3.0,1.5,3.0,3.0,3.0,4.5,0.0,0.0,1.5,4.5
4224,-0.7781937168921504,3.5,1.5,4.5,1.5,3.0,2.0,1.5,1.5,1.5,1.5,3.0,1.5,4.5,0.0,0.0,0.0
4225,-0.7781937168921504,3.5,4.5,4.5,3.0,4.5,2.0,4.5,1.5,1.5,1.5,1.5,4.5,0.0,1.5,1.5,4.5
4226,1.7481990961130693,3.5,3.0,4.5,1.5,4.5,2.0,1.5,3.0,1.5,4.5,4.5,1.5,4.5,1.5,1.5,4.5
4227,-0.7781937168921504,3.5,1.5,4.5,3.0,3.0,1.0,1.5,3.0,3.0,1.5,1.5,0.0,1.5,1.5,1.5,0.0
4228,0.4850026896104595,1.5,4.5,4.5,1.5,4.5,2.0,4.5,3.0,1.5,4.5,4.5,4.5,0.0,0.0,4.5,0.0
4229,-0.7781937168921504,5.5,3.0,4.5,1.5,1.5,1.0,1.5,1.5,1.5,3.0,3.0,0.0,1.5,1.5,0.0,0.0
4230,0.4850026896104595,5.5,1.5,4.5,1.5,4.5,1.0,1.5,1.5,1.5,1.5,1.5,4.5,1.5,1.5,1.5,1.5
4231,-0.7781937168921504,5.5,1.5,4.5,3.0,4.5,1.0,1.5,1.5,3.0,3.0,4.5,1.5,1.5,4.5,4.5,0.0
4232,1.7481990961130693,3.5,3.0,4.5,1.5,4.5,1.0,1.5,1.5,1.5,1.5,1.5,1.5,0.0,1.5,1.5,0.0
4233,0.4850026896104595,5.5,1.5,4.5,1.5,1.5,2.0,4.5,3.0,1.5,4.5,4.5,4.5,0.0,0.0,1.5,1.5
4234,3.0113955026156796,5.5,3.0,4.5,1.5,4.5,1.0,1.5,1.5,1.5,3.0,1.5,1.5,1.5,1.5,1.5,0.0
4235,0.4850026896104595,5.5,3.0,4.5,4.5,4.5,2.0,1.5,4.5,1.5,1.5,4.5,4.5,1.5,0.0,4.5,4.5
4236,-0.7781937168921504,5.5,1.5,4.5,1.5,1.5,2.0,4.5,1.5,1.5,1.5,1.5,0.0,4.5,4.5,1.5,1.5
4237,1.7481990961130693,3.5,1.5,4.5,1.5,4.5,1.0,1.5,1.5,1.5,1.5,3.0,4.5,1.5,1.5,1.5,1.5
4238,0.4850026896104595,3.5,3.0,4.5,3.0,3.0,1.0,1.5,1.5,1.5,1.5,1.5,0.0,0.0,1.5,0.0,0.0
4239,1.7481990961130693,3.5,3.0,4.5,1.5,3.0,1.0,1.5,1.5,3.0,1.5,1.5,0.0,4.5,1.5,1.5,1.5
4240,-0.7781937168921504,3.5,3.0,4.5,3.0,3.0,1.0,1.5,1.5,3.0,3.0,1.5,1.5,1.5,1.5,1.5,0.0
4241,0.4850026896104595,3.5,3.0,4.5,3.0,3.0,1.0,1.5,1.5,3.0,3.0,1.5,1.5,1.5,1.5,1.5,0.0
4242,-0.7781937168921504,3.5,3.0,4.5,3.0,3.0,1.0,1.5,1.5,3.0,3.0,1.5,1.5,1.5,0.0,0.0,0.0
4243,-0.7781937168921504,3.5,3.0,4.5,3.0,3.0,1.0,1.5,1.5,3.0,3.0,1.5,1.5,1.5,0.0,0.0,0.0
4244,1.7481990961130693,3.5,3.0,4.5,3.0,4.5,1.0,4.5,4.5,1.5,3.0,1.5,4.5,0.0,0.0,0.0,1.5
4245,-0.7781937168921504,3.5,3.0,4.5,1.5,3.0,1.0,3.0,1.5,1.5,3.0,3.0,0.0,0.0,0.0,1.5,0.0
4246,0.4850026896104595,3.5,3.0,4.5,3.0,3.0,1.0,1.5,1.5,3.0,3.0,1.5,1.5,1.5,1.5,1.5,0.0
4247,0.4850026896104595,3.5,3.0,4.5,3.0,4.5,2.0,1.5,3.0,3.0,3.0,4.5,1.5,0.0,1.5,1.5,1.5
4248,0.4850026896104595,3.5,3.0,4.5,3.0,3.0,1.0,1.5,3.0,1.5,3.0,3.0,0.0,0.0,1.5,1.5,1.5
4249,-0.7781937168921504,3.5,3.0,4.5,3.0,4.5,2.0,1.5,4.5,3.0,4.5,3.0,1.5,1.5,1.5,0.0,4.5
4250,-0.7781937168921504,3.5,3.0,4.5,3.0,3.0,1.0,1.5,3.0,1.5,3.0,3.0,0.0,0.0,0.0,1.5,1.5
4251,-0.7781937168921504,3.5,3.0,4.5,1.5,4.5,2.0,1.5,1.5,3.0,4.5,3.0,1.5,0.0,1.5,0.0,4.5
4252,-0.7781937168921504,3.5,3.0,4.5,3.0,3.0,1.0,1.5,3.0,1.5,3.0,3.0,0.0,0.0,0.0,1.5,1.5
4253,-0.7781937168921504,3.5,1.5,4.5,1.5,1.5,2.0,1.5,3.0,1.5,3.0,1.5,1.5,0.0,1.5,4.5,4.5
4254,-0.7781937168921504,3.5,3.0,4.5,1.5,4.5,1.0,4.5,4.5,1.5,4.5,1.5,0.0,0.0,0.0,1.5,0.0
4255,-0.7781937168921504,3.5,3.0,4.5,3.0,4.5,1.0,4.5,4.5,1.5,4.5,1.5,0.0,0.0,0.0,1.5,0.0
4256,-0.7781937168921504,5.5,3.0,4.5,3.0,4.5,2.0,1.5,1.5,1.5,4.5,1.5,1.5,1.5,0.0,4.5,4.5
4257,-0.7781937168921504,3.5,3.0,4.5,3.0,4.5,2.0,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,4.5
4258,-0.7781937168921504,3.5,4.5,4.5,3.0,3.0,1.0,4.5,4.5,3.0,3.0,4.5,4.5,4.5,0.0,0.0,4.5
4259,0.4850026896104595,5.5,3.0,4.5,1.5,3.0,1.0,1.5,3.0,1.5,1.5,3.0,1.5,1.5,1.5,0.0,1.5
4260,-0.7781937168921504,3.5,3.0,3.0,1.5,3.0,2.0,1.5,1.5,3.0,3.0,1.5,1.5,1.5,0.0,0.0,0.0
4261,-0.7781937168921504,3.5,3.0,4.5,1.5,4.5,1.0,4.5,4.5,1.5,4.5,1.5,0.0,0.0,0.0,1.5,0.0
4262,-0.7781937168921504,3.5,3.0,4.5,3.0,4.5,1.0,4.5,4.5,1.5,4.5,1.5,0.0,0.0,0.0,1.5,0.0
4263,-0.7781937168921504,3.5,3.0,4.5,3.0,3.0,1.0,1.5,1.5,3.0,3.0,1.5,1.5,1.5,1.5,1.5,0.0
4264,-0.7781937168921504,3.5,3.0,4.5,3.0,3.0,1.0,1.5,1.5,3.0,3.0,1.5,1.5,1.5,1.5,1.5,0.0
4265,-0.7781937168921504,3.5,3.0,4.5,1.5,4.5,1.0,4.5,1.5,1.5,3.0,3.0,0.0,0.0,0.0,1.5,0.0
4266,0.4850026896104595,3.5,4.5,4.5,1.5,3.0,2.0,1.5,1.5,3.0,3.0,1.5,1.5,1.5,1.5,1.5,0.0
4267,-0.7781937168921504,3.5,3.0,4.5,1.5,4.5,1.0,4.5,4.5,1.5,4.5,1.5,0.0,0.0,0.0,1.5,0.0
4268,-0.7781937168921504,3.5,3.0,4.5,1.5,4.5,1.0,4.5,4.5,1.5,4.5,1.5,0.0,0.0,0.0,1.5,0.0
4269,0.4850026896104595,3.5,4.5,4.5,1.5,3.0,2.0,1.5,1.5,3.0,3.0,1.5,1.5,1.5,1.5,1.5,0.0
4270,0.4850026896104595,3.5,3.0,4.5,3.0,4.5,2.0,1.5,3.0,3.0,3.0,4.5,1.5,0.0,1.5,1.5,1.5
4271,-0.7781937168921504,3.5,3.0,4.5,3.0,4.5,1.0,3.0,1.5,1.5,3.0,1.5,0.0,4.5,4.5,1.5,0.0
4272,-0.7781937168921504,5.5,1.5,4.5,1.5,4.5,1.0,1.5,3.0,3.0,3.0,4.5,1.5,4.5,0.0,0.0,4.5
4273,-0.7781937168921504,3.5,3.0,4.5,3.0,3.0,1.0,1.5,3.0,1.5,3.0,3.0,1.5,0.0,0.0,4.5,4.5
4274,-0.7781937168921504,3.5,3.0,4.5,3.0,4.5,1.0,4.5,4.5,1.5,4.5,1.5,4.5,0.0,4.5,1.5,4.5
4275,-0.7781937168921504,3.5,3.0,4.5,3.0,4.5,1.0,4.5,4.5,1.5,4.5,1.5,4.5,4.5,4.5,1.5,4.5
4276,3.0113955026156796,3.5,1.5,4.5,3.0,4.5,1.0,1.5,1.5,3.0,4.5,4.5,1.5,4.5,4.5,0.0,4.5
4277,-0.7781937168921504,3.5,3.0,4.5,1.5,4.5,1.0,4.5,1.5,1.5,3.0,1.5,4.5,0.0,0.0,1.5,0.0
4278,-0.7781937168921504,3.5,3.0,4.5,1.5,4.5,1.0,3.0,1.5,1.5,3.0,1.5,0.0,0.0,0.0,1.5,0.0
4279,0.4850026896104595,3.5,3.0,4.5,3.0,4.5,2.0,1.5,3.0,3.0,3.0,4.5,1.5,0.0,1.5,1.5,1.5
4280,-0.7781937168921504,3.5,3.0,4.5,3.0,4.5,1.0,4.5,4.5,1.5,4.5,3.0,0.0,0.0,4.5,1.5,0.0
4281,0.4850026896104595,3.5,3.0,4.5,3.0,4.5,2.0,1.5,3.0,3.0,3.0,4.5,1.5,0.0,1.5,1.5,1.5
4282,-0.7781937168921504,3.5,3.0,4.5,3.0,4.5,1.0,4.5,4.5,1.5,4.5,3.0,0.0,0.0,4.5,1.5,4.5
4283,0.4850026896104595,3.5,3.0,4.5,3.0,4.5,2.0,1.5,3.0,3.0,3.0,4.5,1.5,0.0,1.5,1.5,1.5
4284,-0.7781937168921504,3.5,3.0,4.5,3.0,4.5,1.0,4.5,4.5,1.5,4.5,3.0,4.5,4.5,0.0,1.5,4.5
4285,0.4850026896104595,3.5,4.5,4.5,1.5,3.0,2.0,1.5,1.5,3.0,3.0,1.5,1.5,1.5,1.5,1.5,0.0
4286,-0.7781937168921504,3.5,3.0,4.5,1.5,4.5,1.0,4.5,4.5,1.5,4.5,1.5,0.0,0.0,0.0,1.5,0.0
4287,-0.7781937168921504,3.5,3.0,4.5,3.0,4.5,1.0,4.5,4.5,1.5,4.5,1.5,4.5,4.5,0.0,1.5,4.5
