,FAM1,REL,JEN,MAR,RLI,DE2,DE3,DE7,DE8,DE9
2099,1,0,1,1,0,0,1,0,3,1
2100,1,0,2,1,0,0,1,0,4,3
2101,1,0,2,1,0,1,0,0,3,3
2102,1,0,2,2,2,0,1,0,3,1
2103,1,0,2,1,2,1,0,0,3,3
2104,1,0,2,2,2,0,1,0,3,1
2105,1,0,2,1,2,1,0,0,3,3
2106,1,0,1,1,2,1,1,0,4,1
2107,1,0,2,1,2,1,0,0,3,4
2108,0,0,1,3,0,1,0,0,4,3
2109,1,0,2,1,0,1,0,0,3,1
2110,1,0,2,1,2,0,1,0,3,4
2111,1,0,2,2,0,0,0,0,2,4
2112,1,0,2,1,2,0,1,0,3,1
2113,1,0,1,1,2,1,1,0,3,1
2114,1,0,2,1,2,2,1,0,3,1
2115,1,0,2,1,0,1,0,0,2,3
2116,1,0,1,1,0,1,1,0,2,1
2117,1,0,1,1,0,1,1,0,3,1
2118,1,0,1,2,0,0,0,0,4,4
2119,1,0,1,1,2,0,1,0,2,3
2120,1,0,1,1,1,2,0,0,4,3
2121,1,0,2,1,1,2,0,0,4,4
2122,0,0,1,2,2,0,1,0,4,1
2123,1,0,2,1,2,2,0,0,2,4
2124,1,0,1,1,1,2,0,0,3,3
2125,1,0,1,1,2,0,1,0,3,1
2126,1,0,2,1,2,0,1,0,2,4
2127,1,0,1,1,2,0,1,0,3,1
2128,1,0,2,1,2,0,1,0,3,1
2129,0,0,1,4,2,2,1,0,3,4
2130,1,0,2,1,2,0,1,0,3,1
2131,1,0,1,2,2,0,1,0,3,1
2132,1,0,2,1,0,1,0,0,2,3
2133,1,0,1,1,2,0,0,0,2,3
2134,1,0,2,1,2,0,1,0,3,1
2135,1,0,2,1,2,0,1,0,3,1
2136,1,0,2,1,2,1,0,0,2,3
2137,1,0,2,4,1,2,0,0,3,4
2138,1,0,1,1,2,0,1,0,2,1
2139,1,0,2,1,2,0,1,0,3,1
2140,1,0,2,1,1,2,0,0,3,3
2141,1,0,2,2,2,0,1,0,3,1
2142,1,0,2,1,2,0,1,0,3,3
2143,0,0,2,2,2,0,1,0,3,1
2144,1,0,2,1,0,2,0,0,3,4
2145,1,0,2,1,2,1,0,0,3,4
2146,1,0,1,1,2,1,1,0,2,1
2147,1,0,1,2,2,0,0,0,3,4
2148,1,0,1,1,2,2,0,0,2,3
2149,1,0,2,1,2,1,0,0,2,4
2150,1,0,1,2,2,0,1,0,2,1
2151,1,0,1,1,2,1,1,0,2,1
2152,1,0,1,1,0,1,1,0,2,1
2153,1,0,2,1,0,1,1,0,3,1
2154,1,0,2,2,0,0,1,0,2,1
2155,1,0,2,2,0,0,0,0,2,4
2156,1,0,1,1,0,1,1,0,2,1
2157,1,0,1,1,2,1,1,0,3,3
2158,1,0,2,1,2,1,0,0,3,3
2159,1,0,2,1,2,1,0,0,3,4
2160,1,0,1,1,2,1,0,0,2,3
2161,1,0,2,1,2,1,0,0,3,3
2162,1,0,1,1,2,1,0,0,3,3
2163,1,0,2,2,2,0,1,0,3,4
2164,1,0,1,1,2,0,1,0,3,1
2165,1,0,2,1,2,0,1,0,3,1
2166,1,0,1,1,2,0,1,0,2,1
2167,1,0,2,2,0,0,1,0,2,1
2168,1,0,2,1,2,1,1,0,3,3
2169,1,0,1,1,2,1,1,0,2,1
2170,1,0,1,1,0,0,1,0,2,1
2171,1,0,1,1,0,1,1,0,2,1
2172,1,0,2,1,2,0,1,0,2,3
2173,1,0,2,1,2,1,0,0,3,4
2174,1,0,2,1,0,1,1,0,4,4
2175,1,0,1,1,2,1,1,0,4,1
2176,1,0,1,1,1,2,0,0,2,3
2177,1,0,2,2,2,0,1,0,3,1
2178,1,0,1,1,1,2,1,0,2,3
2179,1,0,2,1,2,1,1,0,2,4
2180,1,0,2,1,0,1,1,0,3,3
2181,1,0,2,1,0,0,1,0,3,3
2182,1,0,2,1,2,0,1,0,4,4
2183,1,0,2,1,0,1,0,0,3,4
2184,1,0,2,2,0,0,0,0,3,4
2185,0,0,2,2,0,0,1,0,4,1
2186,1,0,2,1,0,0,1,0,3,4
2187,1,0,2,1,0,0,1,0,3,1
2188,1,0,2,2,0,0,1,0,3,3
2189,1,0,2,1,0,1,1,0,2,1
2190,1,0,1,1,2,1,1,0,2,3
2191,1,1,2,4,2,2,0,0,2,4
2192,1,0,2,1,2,1,1,0,2,4
2193,1,0,1,1,0,1,1,0,3,1
2194,1,0,2,2,2,0,0,0,3,4
2195,1,0,2,1,2,0,1,0,2,4
2196,1,0,2,1,2,1,1,0,3,4
2197,1,0,1,1,2,1,0,0,3,3
2198,1,0,1,1,2,1,0,0,3,3
2199,1,0,2,1,2,1,0,0,3,3
2200,1,0,2,1,2,0,1,0,2,4
2201,1,0,1,1,2,0,1,0,1,1
2202,1,0,1,2,2,0,1,0,5,1
2203,0,0,2,4,0,2,0,0,4,4
2204,1,0,2,1,2,0,1,0,3,4
2205,1,0,2,1,2,1,0,0,3,4
2206,1,0,2,1,2,1,0,0,3,4
2207,1,0,1,1,2,0,1,0,3,3
2208,1,0,1,1,2,0,1,0,3,1
2209,1,0,2,1,2,0,1,0,3,1
2210,1,0,2,2,2,0,1,0,3,1
2211,1,0,1,2,2,0,1,0,3,1
2212,1,0,1,1,0,1,1,0,3,1
2213,1,0,2,1,0,1,1,0,3,3
2214,1,0,1,1,2,1,1,0,3,1
2215,1,0,2,1,2,0,1,0,3,4
2216,1,0,1,1,0,1,0,0,4,3
2217,1,0,1,2,0,0,1,0,3,4
2218,1,0,2,1,2,0,1,0,2,3
2219,1,0,2,1,2,0,1,0,3,4
2220,1,0,1,1,2,0,1,0,2,3
2221,1,0,1,1,2,0,1,0,3,1
2222,1,0,1,1,2,0,1,0,3,3
2223,1,0,2,1,2,0,1,0,3,4
2224,0,0,1,3,2,1,0,0,3,1
2225,1,0,2,1,2,0,1,0,2,1
2226,1,0,2,1,2,1,0,0,3,4
2227,1,0,1,1,2,2,0,0,3,3
2228,1,0,2,1,2,1,0,0,2,3
2229,1,0,2,1,0,0,1,0,3,4
2230,0,0,2,2,2,0,0,0,3,1
2231,1,0,1,1,0,1,1,0,2,1
2232,1,0,2,4,2,1,1,0,4,1
2233,1,0,1,2,2,0,0,0,3,4
2234,0,0,1,2,2,0,0,0,2,3
2235,0,0,2,2,0,0,0,0,2,3
2236,1,0,2,1,0,0,1,0,2,3
2237,1,0,1,1,0,2,0,0,3,4
2238,1,0,2,2,2,0,0,0,4,4
2239,0,0,2,3,2,1,0,0,3,3
2240,1,0,1,2,2,0,1,0,4,4
2241,1,0,1,1,2,0,0,0,2,3
2242,1,0,2,1,2,2,0,0,3,4
2243,1,0,1,1,2,0,0,0,3,3
2244,1,0,2,1,2,2,0,0,3,4
2245,1,0,2,1,2,2,0,0,4,4
2246,1,0,1,1,1,2,0,0,4,3
2247,1,0,1,1,2,0,0,0,3,3
2248,1,0,2,4,0,1,0,0,4,3
2249,1,0,1,1,0,2,1,0,2,1
2250,1,0,2,1,0,1,0,0,3,4
2251,0,0,1,2,2,0,1,0,3,1
2252,1,0,1,1,2,1,0,0,2,3
2253,1,0,2,1,2,1,1,0,2,1
2254,1,0,2,1,2,0,1,0,3,4
2255,1,0,2,1,1,2,0,0,2,4
2256,1,0,2,1,2,1,1,0,2,4
2257,1,0,2,2,2,0,1,0,1,1
2258,1,0,1,1,0,1,1,0,1,1
2259,1,0,2,1,1,1,0,0,2,3
2260,1,0,2,1,0,2,0,0,3,4
2261,1,0,2,1,0,1,1,0,2,4
2262,1,0,1,2,2,0,1,0,2,3
2263,1,0,2,2,2,0,1,0,1,4
2264,1,0,2,1,2,1,0,0,3,3
2265,1,0,2,2,2,0,1,0,2,1
2266,1,0,2,2,2,0,1,0,3,4
2267,1,0,2,1,2,1,0,0,3,3
2268,1,0,2,2,2,0,1,0,4,3
2269,1,0,2,2,2,0,1,0,3,1
2270,0,0,2,4,0,2,0,0,4,4
2271,1,0,2,2,2,0,0,0,3,4
2272,1,0,2,1,2,1,0,0,3,3
2273,1,0,2,2,2,0,0,0,3,4
2274,1,0,2,1,2,0,0,0,3,3
2275,1,0,1,2,2,0,0,0,3,4
2276,1,0,1,1,0,2,0,0,3,3
2277,1,0,1,1,0,2,0,0,2,4
2278,1,0,2,2,1,0,0,0,3,4
2279,1,0,2,1,2,0,0,0,2,1
2280,1,0,1,1,2,0,1,0,3,3
2281,0,0,2,4,0,2,0,0,3,3
2282,1,0,2,4,2,2,0,0,3,4
2283,1,0,1,1,1,1,0,0,3,3
2284,1,0,2,1,1,1,0,0,2,4
2285,1,0,1,2,1,0,1,0,3,1
2286,1,0,1,1,0,1,1,0,2,3
2287,1,0,2,1,0,1,1,0,2,3
2288,1,0,1,1,2,1,1,0,3,3
2289,1,0,1,1,2,1,1,0,3,1
2290,1,0,1,1,2,0,1,0,3,1
2291,1,0,2,1,0,1,1,0,4,3
2292,1,0,1,1,2,2,0,0,3,3
2293,1,0,2,2,2,0,1,0,1,4
2294,1,0,1,1,2,1,1,0,1,1
2295,1,0,2,1,2,1,1,0,3,1
2296,1,0,2,1,2,0,1,0,1,3
2297,1,0,2,1,2,1,0,0,4,3
2298,1,0,1,1,1,0,0,0,4,3
2299,1,0,1,1,0,0,0,0,3,3
2300,1,0,1,1,2,0,1,0,2,1
2301,1,0,2,1,2,0,1,0,2,1
2302,0,0,1,4,2,2,0,0,2,3
2303,1,0,1,1,2,0,1,0,3,1
2304,1,0,2,1,2,0,1,0,2,1
2305,1,0,2,2,0,1,1,0,4,1
2306,1,0,2,1,2,1,1,0,4,3
2307,1,0,1,1,2,1,1,0,4,1
2308,1,0,1,1,2,0,1,0,2,1
2309,1,0,2,1,1,1,0,0,3,4
2310,1,0,2,2,0,0,1,0,3,1
2311,1,0,1,3,2,1,1,0,3,3
2312,1,0,2,1,2,1,0,0,2,4
2313,1,0,1,1,2,1,0,0,2,3
2314,1,0,1,1,2,1,0,0,2,3
2315,1,0,2,1,2,1,0,0,2,4
2316,1,0,1,1,2,0,1,0,2,3
2317,1,0,2,1,2,0,0,0,3,4
2318,1,0,1,1,2,0,1,0,2,1
2319,1,0,2,1,2,0,1,0,2,4
2320,1,0,1,1,0,1,1,0,2,1
2321,0,0,2,2,2,0,1,0,2,1
2322,1,0,1,1,2,1,1,0,3,1
2323,1,0,2,1,1,0,0,0,3,4
2324,1,0,1,1,1,1,1,0,3,1
2325,1,0,1,1,0,1,1,0,2,1
2326,1,0,1,2,2,0,1,0,2,4
2327,1,0,2,1,2,1,1,0,1,1
2328,1,0,1,2,2,0,0,0,3,4
2329,1,0,1,1,2,1,1,0,2,1
2330,1,0,1,1,2,1,0,0,2,3
2331,1,0,1,1,2,0,1,0,3,1
2332,1,0,1,1,2,1,0,0,4,3
2333,1,0,2,1,2,1,0,0,3,3
2334,1,0,2,1,0,2,0,0,4,4
2335,0,0,2,3,2,1,0,0,3,3
2336,1,0,2,1,2,1,0,0,4,3
2337,1,0,1,1,2,1,1,0,4,1
2338,1,0,1,1,2,1,1,0,3,1
2339,1,0,1,1,0,1,0,0,4,3
2340,0,0,2,4,1,1,0,0,5,3
2341,1,0,1,1,2,1,1,0,3,3
2342,1,0,2,1,2,1,1,0,2,3
2343,1,0,2,1,2,1,0,0,4,4
2344,1,0,1,1,2,1,0,0,3,3
2345,1,0,2,1,2,1,1,0,3,3
2346,1,0,1,1,2,0,1,0,4,4
2347,1,0,1,1,0,1,0,0,4,3
2348,1,0,1,1,2,0,1,0,4,1
2349,1,0,2,1,2,0,1,0,2,4
2350,1,0,1,1,2,2,0,0,3,3
2351,1,0,2,1,2,2,0,0,2,4
2352,1,0,1,1,0,1,1,0,2,1
2353,1,0,1,1,0,1,1,0,2,3
2354,1,0,2,1,0,0,1,0,2,3
2355,1,0,1,1,2,2,0,0,2,3
2356,1,0,2,1,2,0,0,0,3,4
2357,0,0,2,2,2,0,1,0,3,3
2358,1,0,2,1,0,2,0,0,2,4
2359,1,0,2,3,0,1,1,0,3,1
2360,1,0,2,1,2,1,1,0,3,3
2361,1,1,2,4,1,2,0,0,3,4
2362,1,0,2,1,2,1,1,0,4,3
2363,1,0,2,2,0,0,1,0,3,1
2364,1,0,2,1,0,1,1,0,2,4
2365,1,0,1,2,0,0,1,0,4,4
2366,1,0,2,1,2,1,0,0,2,3
2367,1,0,2,1,0,0,1,0,3,4
2368,1,0,2,1,0,1,1,0,3,4
2369,1,1,2,4,2,2,0,0,3,4
2370,1,0,2,1,2,1,0,0,3,4
2371,1,0,1,1,2,1,0,0,3,3
2372,1,0,2,1,0,1,1,0,3,1
2373,1,0,1,1,2,1,0,0,3,3
2374,1,0,2,1,0,1,0,0,3,3
2375,1,0,2,2,2,0,1,0,3,1
2376,1,0,2,1,2,1,1,0,3,3
2377,1,0,2,1,2,1,1,0,3,1
2378,1,0,1,1,2,0,1,0,3,3
2379,1,0,2,1,0,1,1,0,3,4
2380,1,0,1,1,2,1,1,0,3,3
2381,1,0,2,1,2,1,1,0,3,4
2382,1,0,1,1,2,1,0,0,3,3
2383,1,0,2,1,2,1,0,0,3,3
2384,1,0,2,2,0,0,0,0,3,4
2385,1,0,2,2,0,0,1,0,4,4
2386,1,0,1,1,2,0,1,0,3,1
2387,1,0,2,1,0,0,1,0,3,1
2388,1,0,1,1,2,1,1,0,3,3
2389,1,0,2,1,2,1,1,0,3,4
2390,1,0,1,1,2,2,1,0,3,1
2391,1,0,2,1,2,1,1,0,3,4
2392,1,0,2,1,1,1,0,0,3,4
2393,1,0,2,1,2,1,1,0,3,4
2394,1,0,2,1,0,1,1,0,3,1
2395,1,0,1,1,2,1,1,0,3,1
2396,1,0,2,1,0,0,1,0,3,3
2397,1,0,1,1,2,1,1,0,3,1
2398,1,1,2,4,2,2,0,0,3,4
2399,1,0,1,1,2,0,1,0,3,3
2400,1,0,2,1,0,1,1,0,3,1
2401,1,0,1,1,0,1,1,0,3,3
2402,1,0,1,2,2,0,0,0,3,4
2403,1,0,2,1,0,0,1,0,3,4
2404,1,0,2,1,0,1,1,0,3,4
2405,1,0,2,2,0,0,1,0,3,1
2406,1,0,1,1,2,1,0,0,3,3
2407,1,0,1,2,2,0,0,0,3,4
2408,1,0,1,1,1,1,1,0,3,1
2409,1,1,2,4,1,2,0,0,3,4
2410,1,0,1,1,0,1,0,0,3,3
2411,1,0,2,3,2,1,1,0,4,1
2412,1,0,1,1,0,0,1,0,3,3
2413,1,0,2,1,0,0,1,0,4,4
2414,1,0,2,1,0,1,1,0,3,4
2415,1,0,2,2,0,0,1,0,3,1
2416,1,0,1,1,2,1,1,0,3,1
2417,1,0,1,2,0,0,1,0,3,4
2418,1,0,2,1,0,1,1,0,3,4
2419,1,0,2,2,2,0,1,0,3,3
2420,1,0,1,2,2,0,1,0,3,4
2421,1,0,2,1,2,2,1,0,3,3
2422,1,0,1,1,2,2,1,0,3,3
2423,1,0,2,2,2,0,1,0,3,1
2424,1,0,2,1,0,0,1,0,3,4
2425,1,1,2,4,1,2,0,0,3,4
2426,1,0,1,1,0,1,1,0,3,3
2427,1,0,2,1,2,0,1,0,3,4
2428,1,0,1,1,0,0,1,0,3,1
2429,1,0,1,1,2,0,1,0,3,1
2430,1,0,2,1,0,1,1,0,3,3
2431,1,0,1,1,2,2,0,0,3,1
2432,1,0,2,1,0,2,1,0,3,4
2433,1,0,2,2,2,0,0,0,3,3
2434,1,0,1,1,2,1,0,0,3,3
2435,1,0,2,1,0,2,0,0,2,4
2436,1,0,2,1,2,1,0,0,4,4
2437,1,0,1,1,2,1,0,0,3,3
2438,1,0,2,1,2,1,0,0,3,4
2439,1,0,1,2,2,0,1,0,5,4
2440,1,0,1,1,2,2,0,0,2,3
2441,1,0,1,1,2,1,0,0,2,1
2442,1,0,1,1,2,1,1,0,2,1
2443,1,0,2,1,2,1,1,0,4,4
2444,1,0,2,2,2,0,1,0,4,4
2445,1,0,2,2,2,0,1,0,2,1
2446,1,0,1,2,2,0,0,0,4,4
2447,1,0,1,1,2,1,1,0,2,1
2448,1,0,2,1,2,1,0,0,2,4
2449,1,0,1,1,2,2,1,0,2,3
2450,1,0,2,2,2,0,0,0,3,4
2451,1,0,1,2,2,0,0,0,1,4
2452,1,0,1,1,2,1,1,0,2,1
2453,1,0,1,1,2,1,1,0,2,1
2454,1,0,2,2,2,0,1,0,3,4
2455,1,0,1,2,2,0,0,0,2,4
2456,1,0,1,1,2,1,0,0,3,3
2457,1,0,2,1,2,1,0,0,1,3
2458,1,0,1,2,2,0,1,0,2,1
2459,1,0,1,1,2,2,0,0,3,3
2460,1,0,1,1,2,1,0,0,3,3
2461,1,0,2,1,2,1,0,0,2,3
2462,1,0,1,2,2,0,0,0,3,4
2463,1,0,2,1,2,1,0,0,3,4
2464,1,0,2,1,2,1,0,0,3,4
2465,1,0,2,1,2,1,0,0,2,4
2466,1,0,1,2,2,0,1,0,3,1
2467,1,0,1,1,2,1,0,0,2,3
2468,1,0,1,1,2,2,1,0,2,3
2469,1,0,1,1,2,2,1,0,2,3
2470,0,0,1,2,2,0,1,0,3,1
2471,1,0,1,2,2,0,1,0,2,1
2472,1,0,1,1,2,1,0,0,3,3
2473,1,0,2,1,0,1,0,0,3,4
2474,1,0,1,1,2,0,1,0,3,1
2475,1,0,2,1,2,0,1,0,2,4
2476,1,0,1,1,0,1,0,0,3,3
2477,1,0,1,2,0,0,0,0,2,3
2478,1,0,1,2,2,0,0,0,3,4
2479,1,0,1,1,2,1,0,0,2,3
2480,1,0,1,2,2,0,1,0,2,1
2481,1,0,2,2,2,0,1,0,2,1
2482,1,0,1,1,2,0,1,0,3,3
2483,1,0,2,1,2,0,1,0,2,1
2484,1,0,1,1,2,1,1,0,1,3
2485,1,0,2,1,2,1,0,0,3,3
2486,1,0,1,1,0,1,1,0,2,1
2487,1,0,2,2,0,0,1,0,2,3
2488,1,0,2,1,2,2,0,0,2,3
2489,1,0,2,2,0,0,1,0,1,3
2490,1,0,1,2,0,0,0,0,3,4
2491,1,0,2,2,0,0,0,0,2,4
2492,1,0,2,2,0,0,0,0,4,4
2493,1,0,1,1,0,1,1,0,3,1
2494,1,0,2,1,2,1,1,0,4,4
2495,1,0,1,1,0,1,1,0,3,3
2496,1,0,2,1,0,1,0,0,3,3
2497,1,0,2,1,1,2,0,0,3,3
2498,1,0,1,4,0,2,0,0,2,4
2499,1,0,2,2,2,0,0,0,3,1
2500,1,0,2,1,2,2,0,0,3,3
2501,1,0,1,2,2,0,1,0,3,1
2502,1,0,2,1,0,1,0,0,3,4
2503,1,0,2,1,2,1,1,0,1,4
2504,1,0,1,2,2,0,1,0,1,3
2505,1,0,1,1,2,1,1,0,3,3
2506,1,0,2,2,0,0,0,0,4,4
2507,1,0,2,2,2,0,0,0,3,1
2508,1,0,1,1,2,1,1,0,3,1
2509,1,0,1,2,0,0,1,0,3,1
2510,0,0,1,3,2,1,0,0,3,1
2511,1,0,1,2,0,0,1,0,3,3
2512,1,0,1,2,2,0,0,0,4,4
2513,1,0,1,1,2,1,0,0,3,3
2514,1,0,2,2,0,1,0,0,3,3
2515,1,0,1,1,0,2,0,0,3,3
2516,1,0,2,1,0,1,0,0,3,4
2517,1,0,1,1,2,1,1,0,3,3
2518,1,0,1,1,0,1,1,0,3,1
2519,1,0,1,3,0,0,1,0,4,1
2520,1,0,2,1,0,0,1,0,3,4
2521,1,0,2,1,0,0,1,0,3,4
2522,1,0,2,1,1,1,1,0,3,3
2523,1,0,2,2,2,0,1,0,3,4
2524,1,0,2,1,0,1,1,0,3,4
2525,1,0,2,1,2,1,1,0,3,1
2526,1,0,2,2,0,0,0,0,3,4
2527,1,0,1,1,2,0,1,0,4,3
2528,1,0,2,2,2,0,1,0,3,4
2529,1,0,2,2,0,0,0,0,3,4
2530,1,0,2,3,2,0,1,0,3,3
2531,1,0,1,1,2,0,1,0,3,1
2532,1,0,1,2,2,0,1,0,4,4
2533,1,0,1,1,2,1,0,0,3,3
2534,1,0,2,2,2,0,0,0,3,4
2535,1,0,2,2,2,0,1,0,3,1
2536,1,0,2,1,2,1,0,0,3,4
2537,0,0,1,2,2,0,0,0,3,3
2538,0,0,1,2,2,1,1,0,3,1
2539,1,0,2,1,2,1,0,0,3,4
2540,0,0,1,2,2,0,1,0,3,1
2541,1,0,2,1,0,1,1,0,3,4
2542,1,0,2,1,2,1,0,0,3,4
2543,1,1,2,3,0,2,0,0,3,3
2544,0,0,1,2,2,0,1,0,3,3
2545,1,0,2,1,2,0,1,0,3,4
2546,1,0,1,1,2,1,1,0,3,1
2547,1,0,1,1,1,1,1,0,3,1
2548,1,0,2,1,0,1,1,0,3,1
2549,1,0,2,1,2,0,1,0,3,4
2550,0,0,2,2,2,0,1,0,3,1
2551,1,0,2,1,2,1,1,0,2,4
2552,1,0,1,3,2,2,0,0,3,3
2553,1,0,1,2,2,0,1,0,3,4
2554,0,0,2,2,2,0,1,0,3,1
2555,1,0,2,2,2,0,1,0,3,1
2556,1,0,2,1,2,1,0,0,3,4
2557,1,0,2,2,2,0,1,0,3,4
2558,1,0,1,1,2,0,1,0,3,1
2559,1,0,2,1,2,0,1,0,2,1
2560,1,0,1,1,2,0,1,0,2,3
2561,1,0,2,1,2,0,1,0,2,4
2562,1,0,2,1,0,1,0,0,3,4
2563,1,0,1,1,2,0,1,0,3,1
2564,1,0,2,2,2,0,1,0,3,1
2565,1,0,2,2,2,0,1,0,3,3
2566,1,0,1,1,2,0,1,0,3,1
2567,1,0,2,1,2,0,0,0,3,4
2568,1,0,1,1,2,0,1,0,3,1
2569,1,0,1,1,2,1,1,0,3,1
2570,1,0,1,1,2,0,0,0,3,3
2571,1,0,1,2,2,0,1,0,3,4
2572,1,0,1,1,2,1,0,0,3,3
2573,1,0,1,1,2,1,0,0,3,3
2574,1,0,2,2,2,0,1,0,3,4
2575,1,0,1,1,2,0,1,0,3,1
2576,1,0,1,1,2,2,0,0,3,3
2577,1,0,2,1,2,2,0,0,3,4
2578,1,0,2,1,2,0,1,0,3,4
2579,1,0,1,1,2,2,0,0,3,3
2580,1,0,2,1,0,1,0,0,3,3
2581,1,0,2,1,2,1,0,0,3,4
2582,1,0,2,1,2,1,0,0,3,4
2583,1,0,2,1,0,2,0,0,4,4
2584,1,0,1,1,2,2,0,0,3,3
2585,1,0,1,1,2,0,0,0,3,3
2586,1,0,1,1,2,0,0,0,3,1
2587,1,0,1,1,2,2,0,0,3,3
2588,1,0,2,1,0,1,0,0,3,3
2589,1,0,1,2,0,0,1,0,3,4
2590,1,0,2,1,2,0,0,0,2,3
2591,1,0,1,1,2,0,0,0,3,3
2592,1,0,1,1,2,0,1,0,3,1
2593,1,0,2,2,2,0,1,0,3,4
2594,1,0,1,1,2,1,0,0,3,3
2595,1,0,2,4,2,1,0,0,3,3
2596,1,0,2,2,2,0,0,0,3,4
2597,1,0,1,4,2,1,0,0,2,1
2598,0,0,1,3,2,1,0,0,3,3
2599,0,0,1,2,2,0,0,0,3,3
2600,1,0,1,1,2,1,0,0,2,3
2601,1,0,1,1,2,1,0,0,2,3
2602,1,0,1,2,2,0,1,0,2,1
2603,1,0,1,1,2,1,0,0,3,3
2604,1,0,1,2,2,0,1,0,3,4
2605,1,0,1,1,2,2,0,0,2,3
2606,1,0,2,1,2,1,0,0,3,3
2607,1,0,2,4,0,1,0,0,3,3
2608,1,0,1,2,2,0,1,0,3,1
2609,1,0,1,1,0,1,1,0,2,1
2610,1,0,1,1,2,1,0,0,2,1
2611,1,0,2,1,2,1,1,0,3,1
2612,1,0,2,2,0,0,1,0,4,4
2613,1,0,2,1,0,1,1,0,3,4
2614,1,0,1,1,2,2,0,0,3,3
2615,1,0,2,1,2,1,0,0,4,4
2616,1,0,1,1,2,2,0,0,4,3
2617,1,0,1,1,2,1,1,0,2,1
2618,1,0,2,1,0,1,0,0,2,4
2619,1,0,2,2,2,0,1,0,3,4
2620,1,0,1,2,2,0,0,0,4,4
2621,1,0,1,1,2,1,0,0,2,3
2622,1,0,1,1,2,1,0,0,2,3
2623,1,0,1,1,2,1,1,0,3,1
2624,1,0,2,1,2,1,1,0,2,4
2625,1,0,2,1,1,1,1,0,2,4
2626,1,0,1,1,2,1,1,0,2,3
2627,1,0,1,1,0,1,1,0,2,1
2628,1,0,2,1,0,1,1,0,3,4
2629,1,0,2,2,0,0,1,0,4,4
2630,1,0,2,2,0,0,0,0,4,4
2631,1,0,2,1,2,1,0,0,3,4
2632,1,0,1,1,2,1,1,0,2,3
2633,1,0,1,2,2,0,0,0,4,4
2634,1,0,2,2,2,0,0,0,4,4
2635,1,0,1,1,2,1,1,0,2,1
2636,1,0,2,1,2,1,0,0,3,4
2637,0,0,1,2,2,1,1,0,3,1
2638,1,0,1,2,2,0,1,0,4,4
2639,1,0,1,2,2,0,0,0,3,4
2640,1,0,2,1,2,1,1,0,3,4
2641,1,0,1,2,2,0,1,0,3,4
2642,1,0,1,1,2,1,1,0,3,3
2643,1,0,2,2,0,0,1,0,3,3
2644,1,0,2,2,2,0,1,0,3,1
2645,1,0,1,1,1,1,1,0,2,3
2646,1,0,1,1,0,1,1,0,2,1
2647,1,0,2,1,0,0,1,0,3,4
2648,1,0,2,1,1,1,0,0,3,4
2649,1,0,1,1,1,1,1,0,2,3
2650,1,0,2,2,1,0,0,0,3,4
2651,1,0,2,1,0,1,1,0,3,4
2652,1,0,1,1,2,1,1,0,2,3
2653,1,0,1,1,2,1,1,0,3,3
2654,0,0,2,4,0,1,0,0,3,4
2655,1,0,1,1,2,1,0,0,3,3
2656,1,0,2,1,2,0,0,0,3,4
2657,0,0,2,4,0,1,0,0,4,3
2658,1,0,2,1,2,1,0,0,4,4
2659,1,0,1,1,2,0,0,0,2,3
2660,1,0,2,1,2,0,0,0,2,4
2661,1,0,2,1,2,0,1,0,2,4
2662,1,0,1,1,2,1,0,0,4,3
2663,1,0,2,1,0,1,0,0,4,4
2664,1,0,1,1,0,0,0,0,4,1
2665,1,0,1,1,0,1,1,0,3,1
2666,1,0,1,1,0,1,0,0,2,3
2667,1,0,2,1,0,1,0,0,2,3
2668,1,0,1,2,2,0,1,0,2,1
2669,1,0,1,1,2,2,0,0,2,3
2670,1,0,1,1,2,0,0,0,2,3
2671,1,0,2,1,2,0,0,0,1,4
2672,1,0,1,1,2,1,0,0,2,1
2673,1,0,2,1,2,0,0,0,3,3
2674,1,0,1,2,2,0,0,0,3,4
2675,1,0,2,1,0,1,0,0,1,3
2676,1,0,1,2,0,0,0,0,2,4
2677,1,0,1,1,0,1,0,0,1,3
2678,1,0,1,2,2,0,1,0,1,1
2679,1,0,2,1,2,1,0,0,1,3
2680,1,0,2,2,2,0,1,0,1,1
2681,1,0,2,1,0,0,1,0,2,4
2682,1,0,1,1,2,1,1,0,2,3
2683,1,0,1,2,0,0,0,0,2,4
2684,1,0,2,1,2,2,0,0,4,4
2685,1,0,1,2,2,0,0,0,3,4
2686,1,0,1,1,2,2,0,0,2,4
2687,1,0,2,1,0,1,0,0,2,3
2688,1,0,2,2,2,0,0,0,1,4
2689,1,0,2,1,2,0,0,0,1,4
2690,1,0,1,1,1,0,0,0,2,4
2691,1,0,2,1,0,1,0,0,4,3
2692,1,0,2,1,0,1,0,0,2,3
2693,1,0,2,1,0,1,0,0,4,3
2694,1,0,1,1,2,1,0,0,3,1
2695,1,0,2,1,2,1,0,0,3,1
2696,1,0,2,2,0,0,0,0,2,4
2697,1,0,2,1,0,1,1,0,2,4
2698,1,0,1,1,0,1,0,0,2,1
2699,1,0,2,1,0,0,0,0,2,4
2700,1,0,1,1,2,1,1,0,2,1
2701,1,0,2,1,2,0,1,0,2,4
2702,1,0,2,1,2,0,1,0,4,4
2703,1,0,1,1,1,1,0,0,2,3
2704,1,0,1,1,0,0,1,0,2,1
